Auction ID,Status,Minimum Bid,Open Date/Time,Close Date/Time,Attorney,Debt Amount,Book/Writ,OPA,Address,County,Sale Type,Final Bid,Page Status,Num Bids,Auction Closed,Page Min Bid (check),Delta vs Min Bid,% Over Min Bid,Delta vs Debt,Fetch Note
1287667,Preview,39900,07-07-26 10:00 AM,07-07-26 01:30 PM,"ECKERT SEAMANS CHERIN & MELLOTT, LLC",339838,2305-328,493243000,6404 NORTH PARK AVENUE PHILADELPHIA PA 19126,Philadelphia,MORTGAGE FORECLOSURE,61300,Sold to Plaintiff,4,07-07-26 01:32 PM ET,39900,21400,53.6,-278538,
1292067,Preview,10600,07-07-26 10:00 AM,07-07-26 01:30 PM,FRIEDMAN VARTOLO LLP,110166,2606-440,121013400,318 SHEDAKER STREET A/K/A 318 EAST SHEDAKER STREET PHILADELPHIA PA 19144,Philadelphia,MORTGAGE FORECLOSURE,36600,Sold to Plaintiff,12,07-07-26 01:30 PM ET,10600,26000,245.3,-73566,
1292420,Preview,63500,07-07-26 10:00 AM,07-07-26 01:30 PM,STERN & EISENBERG PC,192716,2605-393,123157900,4626 GREENE STREET PHILADELPHIA PA 19144,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:30 PM ET,,,,,
1293410,Preview,14300,07-07-26 10:00 AM,07-07-26 01:30 PM,"MCCALLA RAYMER LEIBERT PIERCE, LLP",247648,2606-316,062409000,863 NORTH 47TH STREET PHILADELPHIA PA 19139,Philadelphia,MORTGAGE FORECLOSURE,40300,Sold to Plaintiff,14,07-07-26 01:30 PM ET,14300,26000,181.8,-207348,
1293627,Preview,34400,07-07-26 10:00 AM,07-07-26 01:30 PM,"HLADIK, ONORATO & FEDERMAN, LLP",88791,2504-445,513168400,5543 MALCOLM STREET PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:30 PM ET,,,,,
1267782,Preview,21900,07-07-26 10:00 AM,07-07-26 01:40 PM,HLADIK ONORATO & FEDERMAN LLP,218705,2603-400,604116100,5624 OSAGE AVENUE PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:40 PM ET,,,,,
1274421,Preview,12800,07-07-26 10:00 AM,07-07-26 01:40 PM,"BROCK & SCOTT, PLLC",148727,2604-349,531252600,6026 AGUSTA STREET PHILADELPHIA PA 19149,Philadelphia,MORTGAGE FORECLOSURE,106600,Sold,15,07-07-26 01:40 PM ET,12800,93800,732.8,-42127,
1275445,Preview,25500,07-07-26 10:00 AM,07-07-26 01:40 PM,STERN & EISENBERG PC,188249,2603-354,663196600,12140 ASTER ROAD A/K/A LOT 188 ASTER ROAD RAMBLER PARK PHILADELPHIA PA 19154,Philadelphia,MORTGAGE FORECLOSURE,216000,Sold to Plaintiff,7,07-07-26 01:40 PM ET,25500,190500,747.1,27751,
1275729,Preview,23500,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCABE, WEISBERG, & CONWAY, LLC",152957,2511-351,604125900,5653 ADDISON STREET PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1276419,Preview,30100,07-07-26 10:00 AM,07-07-26 01:40 PM,FRIEDMAN VARTOLO LLP,394622,2607-306,462079600,5024 WALTON AVENUE PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,298777,Sold to Plaintiff,8,07-07-26 01:40 PM ET,30100,268677,892.6,-95845,
1278532,Preview,13100,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",27957,2604-305,394486100,2418 SOUTH WATTS STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1278605,Preview,23800,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",190617,2607-316,663217900,12338 WYNDOM ROAD PHILADELPHIA PA 19154,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1278611,Preview,13300,07-07-26 10:00 AM,07-07-26 01:40 PM,KML LAW GROUP P.C.,148240,2607-322,412152500,4205 BLEIGH AVENUE PHILADELPHIA PA 19136,Philadelphia,MORTGAGE FORECLOSURE,124580,Sold,3,07-07-26 01:40 PM ET,13300,111280,836.7,-23660,
1278617,Preview,13800,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",291848,2607-328,871551530,2609 GERMANTOWN AVENUE PHILADELPHIA PA 19133,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279058,Preview,22300,07-07-26 10:00 AM,07-07-26 01:40 PM,STERN & EISENBERG PC,87938,2607-331,102339500,2149 STENTON AVENUE AKA 2149 STENTON AVENUE PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,39000,Sold to Plaintiff,6,07-07-26 01:40 PM ET,22300,16700,74.9,-48938,
1279064,Preview,21300,07-07-26 10:00 AM,07-07-26 01:40 PM,"KML LAW GROUP, P.C.",183555,2607-337,662319000,166 RIDGEFIELD ROAD PHILADELPHIA PA 19154,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:51 PM ET,,,,,
1279070,Preview,21400,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCABE, WEISBERG, & CONWAY, LLC",282624,2607-343,395283100,2817 SOUTH 11TH STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1279082,Preview,13100,07-07-26 10:00 AM,07-07-26 01:40 PM,"RAS CITRON, LLC",182882,2607-355,102481200,7614 GILBERT STREET PHILADELPHIA PA 19150,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1279088,Preview,16100,07-07-26 10:00 AM,07-07-26 01:40 PM,"KML LAW GROUP, P.C.",212826,2607-361,411158800,4521 MCKINLEY STREET PHILADELPHIA PA 19135,Philadelphia,MORTGAGE FORECLOSURE,134200,Sold,2,07-07-26 01:40 PM ET,16100,118100,733.5,-78626,
1279094,Preview,14400,07-07-26 10:00 AM,07-07-26 01:40 PM,ORLANS ASSOCIATES PC,67095,2607-367,482112800,2438 DURFOR STREET PHILADELPHIA PA 19145,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279100,Preview,15000,07-07-26 10:00 AM,07-07-26 01:40 PM,"ROBERTSON, ANSCHUTZ, SCHNEID, CRANE & PARTNERS, PLLC",216648,2607-373,101136900,7011 ANDREWS AVENUE PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279106,Preview,10700,07-07-26 10:00 AM,07-07-26 01:40 PM,OBERMAYER REBMANN MAXWELL & HIPPEL LLP,530483,2607-379,282004400,2348 NORTH 29TH STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279118,Preview,28000,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCARTER & ENGLISH, LLP",1007285,2607-391B & 2607-391A,552359300 & 622411800,6119 ALGARD STREET PHILADELPHIA PA 19135 & 5014 GLENLOCH STREET PHILADELPHIA PA 19124,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:40 PM ET,,,,,
1279893,Preview,28700,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",436934,2601-371,493131700,6349 NORTH 12TH STREET PHILADELPHIA PA 19141,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1280014,Preview,49700,07-07-26 10:00 AM,07-07-26 01:40 PM,"LAROCCA, HORNIK, GREENBERG, KITTREDGE, CARLIN & MCPARTLAND LLP",942197,2607-402,152005200,2031 SPRING GARDEN STREET PHILADELPHIA PA 19130,Philadelphia,MORTGAGE FORECLOSURE,501000,Sold to Plaintiff,10,07-07-26 01:40 PM ET,49700,451300,908.0,-441197,
1280020,Preview,18500,07-07-26 10:00 AM,07-07-26 01:40 PM,LOGS LEGAL GROUP LLP,289252,2607-408,202271500,1418 BETSY ROSS PLACE PHILADELPHIA PA 19122,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1280026,Preview,13500,07-07-26 10:00 AM,07-07-26 01:40 PM,"HLADIK, ONORATO & FEDERMAN, LLP",119962,2607-418,392201700,337 GLADSTONE STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,134000,Sold,23,07-07-26 02:20 PM ET,13500,120500,892.6,14038,
1280032,Preview,24400,07-07-26 10:00 AM,07-07-26 01:40 PM,HILL WALLACK LLP,335808,2607-424,181132100,1424 EAST PALMER STREET PHILADELPHIA PA 19125,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1280254,Preview,17500,07-07-26 10:00 AM,07-07-26 01:40 PM,"PRESSMAN, DOYLE, BLOOM & YORK",42412,2504-321,243084100,766 NORTH 37TH STREET PHILADELPHIA PA 19104,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1280381,Preview,86400,07-07-26 10:00 AM,07-07-26 01:40 PM,HLADIK ONORATO AND FEDERMAN LLP,44937,2607-414,632246000,8640 FERNDALE STREET PHILADELPHIA PA 19115,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1281108,Preview,40900,07-07-26 10:00 AM,07-07-26 01:40 PM,DUANE MORRIS LLP,633755,2505-414,882928185, 5436-5438 NORTH 5TH STREET PHILADELPHIA PA 19120,Philadelphia,MORTGAGE FORECLOSURE,351000,Sold,55,07-07-26 01:57 PM ET,40900,310100,758.2,-282755,
1281322,Preview,36400,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",130040,2506-348B & 2506-348C & 2506-348A,282037200 & 403194400 & 161085200,2716 NORTH HOLLYWOOD STREET PHILADELPHIA PA 19132 & 2038 AIKENS STREET PHILADELPHIA PA 19142 & 2522 NORTH 16TH STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,81000,Sold to Plaintiff,7,07-07-26 01:40 PM ET,36400,44600,122.5,-49040,
1281663,Preview,16100,07-07-26 10:00 AM,07-07-26 01:40 PM,ORLANS LAW GROUP PLLC,74772,2605-370,611276700,226 WEST GODFREY AVENUE PHILADELPHIA PA 19120,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282022,Preview,25100,07-07-26 10:00 AM,07-07-26 01:40 PM,"PINCUS LAW GROUP, PLLC",35461,2504-371,471291510,1607 NORTH 18TH STREET PHILADELPHIA PA 19121,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282046,Preview,15600,07-07-26 10:00 AM,07-07-26 01:40 PM,MDK LEGAL,105439,2510-439,343008000,6416 VINE STREET PHILADELPHIA PA 19139,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282086,Preview,15800,07-07-26 10:00 AM,07-07-26 01:40 PM,HLADIK ONORATO & FEDERMAN LLP,307102,2603-399,502396100,1129 SLOCUM STREET PHILADELPHIA PA 19150,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:40 PM ET,,,,,
1282092,Preview,12700,07-07-26 10:00 AM,07-07-26 01:40 PM,HILL WALLACK LLP,108351,2603-426,122222900,5520 CHEW AVENUE PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282248,Preview,45400,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCABE, WEISBERG, & CONWAY, LLC",430139,2605-304,888046611,"258 SOUTH 3RD STREET UNIT 1, PHILADELPHIA PA 19106",Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282254,Preview,12100,07-07-26 10:00 AM,07-07-26 01:40 PM,"FEIN, SUCH, KAHN & SHEPARD, P.C.",191099,2605-327,363150500,2039 PIERCE STREET PHILADELPHIA PA 19145,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282266,Preview,22300,07-07-26 10:00 AM,07-07-26 01:40 PM,MDK LEGAL,126292,2605-384,352183300,342 STEVENS STREET PHILADELPHIA PA 19111,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282272,Preview,40600,07-07-26 10:00 AM,07-07-26 01:40 PM,"ROMANO GARUBO & ARFENTIERI, COUNSELORS AT LAW LLC",82563,2605-411,161244200,2223 NORTH 18TH STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282435,Preview,11900,07-07-26 10:00 AM,07-07-26 01:40 PM,FRIEDMAN VARTOLO LLP,241760,2507-426,422235700,269 WEST WELLENS STREET PHILADELPHIA PA 19120,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282448,Preview,15500,07-07-26 10:00 AM,07-07-26 01:40 PM,"STERN & EISENBERG, PC",43612,2512-395,111369900,2710 NORTH 23RD STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:40 PM ET,,,,,
1282495,Preview,15900,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCABE WEISBERG & CONWAY, LLC",108834,2604-376,032253500,427 COBBS CREEK PARKWAY PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,65900,Sold to Plaintiff,26,07-07-26 01:52 PM ET,15900,50000,314.5,-42934,
1282571,Preview,159500,07-07-26 10:00 AM,07-07-26 01:40 PM,HLADIK ONORATO AND FEDERMAN LLP,274345,2605-335,662289604,3566 DOWS ROAD PHILADELPHIA PA 19154,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1282876,Preview,23800,07-07-26 10:00 AM,07-07-26 01:40 PM,BARLEY SNYDER,335004,2604-398,033170700,5916 LATONA STREET PHILADELPHIA PA 19143,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:40 PM ET,,,,,
1285397,Preview,23600,07-07-26 10:00 AM,07-07-26 01:40 PM,"EISENBERG, GOLD & AGRAWAL, PC",20555,2606-382,392129500,517 TREE STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,45600,Sold to Plaintiff,12,07-07-26 01:44 PM ET,23600,22000,93.2,25045,
1286091,Preview,26000,07-07-26 10:00 AM,07-07-26 01:40 PM,ORLANS LAW GROUP PLLC,160507,2604-437,342123300,6018 HAZELHURST STREET PHILADELPHIA PA 19151,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1286940,Preview,23900,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCABE WEISBERG & CONWAY, LLC",48629,2504-392,243081500,714 NORTH 37TH STREET PHILADELPHIA PA 19104,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1286953,Preview,22500,07-07-26 10:00 AM,07-07-26 01:40 PM,"POWERS KIRN, LLC",395702,2510-368,214133708,832 AYRDALE ROAD PHILADELPHIA PA 19128,Philadelphia,MORTGAGE FORECLOSURE,297250,Sold,10,07-07-26 01:40 PM ET,22500,274750,1221.1,-98452,
1286978,Preview,137600,07-07-26 10:00 AM,07-07-26 01:40 PM,FLECK ECKERT KLEIN  LLC,2165155,2601-398,882923790,1101-11 WEST ALLEGHENY AVENUE PHILADELPHIA PA 19133,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1287062,Preview,17600,07-07-26 10:00 AM,07-07-26 01:40 PM,THE LAW OFFICE OF GREGORY JAVARDIAN LLC,123575,2606-420,502157400,8608 THOURON AVENUE PHILADELPHIA PA 19150,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1287190,Preview,15100,07-07-26 10:00 AM,07-07-26 01:40 PM,GINGO PALUMBO LAW GROUP LLC,154667,2605-423,364009200,2331 GERRITT STREET PHILADELPHIA PA 19146,Philadelphia,MORTGAGE FORECLOSURE,86000,Sold to Plaintiff,19,07-07-26 01:43 PM ET,15100,70900,469.5,-68667,
1293118,Preview,68700,07-07-26 10:00 AM,07-07-26 01:40 PM,"KAPLIN STEWART MELOFF REITER & STEIN, P.C.",402313,2601-349,871030400,1400 SOUTH 2ND STREET PHILADELPHIA PA 19147,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1293411,Preview,13100,07-07-26 10:00 AM,07-07-26 01:40 PM,"MCCALLA RAYMER LEIBERT PIERCE, LLP",117989,2606-340,111112200,2116 WEST CLEARFIELD STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1293628,Preview,22200,07-07-26 10:00 AM,07-07-26 01:40 PM,"HLADIK, ONORATO & FEDERMAN, LLP",217201,2607-419,394182700,2511 SOUTH 11TH STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:40 PM ET,,,,,
1267728,Preview,15900,07-07-26 10:00 AM,07-07-26 01:50 PM,"ROBERTSON, ANSCHUTZ, SCHNEID, CRANE & PARTNERS, PLLC",132059,2512-428,502243600,8022 WILLIAMS AVENUE PHILADELPHIA PA 19150,Philadelphia,MORTGAGE FORECLOSURE,81900,Sold to Plaintiff,18,07-07-26 01:50 PM ET,15900,66000,415.1,-50159,
1267783,Preview,23400,07-07-26 10:00 AM,07-07-26 01:50 PM,HLADIK ONORATO AND FEDERMAN LLP,356488,2603-402,031156400,214 SOUTH 60TH STREET PHILADELPHIA PA 19139,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1273210,Preview,25600,07-07-26 10:00 AM,07-07-26 01:50 PM,"KML LAW GROUP, P.C.",153851,2603-376,582576300,11717 STEVENS ROAD PHILADELPHIA PA 19116,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1274810,Preview,18600,07-07-26 10:00 AM,07-07-26 01:50 PM,HILL WALLACK LLP,217230,2601-362,393271600,908 HOFFMAN STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1275375,Preview,30100,07-07-26 10:00 AM,07-07-26 01:50 PM,"BROCK & SCOTT, PLLC",320129,2604-348,451457915,2212 EAST PACIFIC STREET PHILADELPHIA PA 19134,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1275410,Preview,27200,07-07-26 10:00 AM,07-07-26 01:50 PM,LOGS LEGAL GROUP LLP,206869,2508-465,501479600,1608 EAST MOUNT PLEASANT AVENUE PHILADELPHIA PA 19150,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1276278,Preview,11200,07-07-26 10:00 AM,07-07-26 01:50 PM,"MCCABE, WEISBERG & CONWAY, P.C.",91832,2402-375,592049000,460 EAST COSGROVE STREET PHILADELPHIA PA 19144,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1278606,Preview,23900,07-07-26 10:00 AM,07-07-26 01:50 PM,ROMANO GARUBO & ARGENTIERI,248650,2607-317,572197907,8211 NARVON STREET PHILADELPHIA PA 19136,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1278612,Preview,21800,07-07-26 10:00 AM,07-07-26 01:50 PM,SULLIVAN NIMEROFF BROWN HILL LLC,349174,2607-323,611438200,1021 LAKESIDE AVENUE PHILADELPHIA PA 19126,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1279059,Preview,14400,07-07-26 10:00 AM,07-07-26 01:50 PM,STERN & EISENBERG PC,158466,2607-332,102248400,1715 MOHICAN STREET PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279071,Preview,19100,07-07-26 10:00 AM,07-07-26 01:50 PM,"MCCABE WEISBERG & CONWAY, LLC",203886,2607-344,393093300,743 TREE STREET PHILADELPHIA PA 19148,Philadelphia,MORTGAGE FORECLOSURE,203350,Sold,2,07-07-26 01:50 PM ET,19100,184250,964.7,-536,
1279077,Preview,18600,07-07-26 10:00 AM,07-07-26 01:50 PM,THE LAW OFFICE OF GREGORY JAVARDIAN LLC,25201,2607-350,531084700,1317 LEVICK STREET PHILADELPHIA PA 19111,Philadelphia,MORTGAGE FORECLOSURE,147000,Sold,57,07-07-26 02:25 PM ET,18600,128400,690.3,121799,
1279083,Preview,23000,07-07-26 10:00 AM,07-07-26 01:50 PM,"RAS CITRON, LLC",117355,2607-356,591134100,923 EAST RITTENHOUSE STREET PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1279095,Preview,19000,07-07-26 10:00 AM,07-07-26 01:50 PM,"EISENBERG, GOLD & AGRAWAL, PC",65567,2607-368,101363000,1984 ASHLEY ROAD A/K/A 1984 ASHLEY STREET PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,117100,Sold,25,07-07-26 02:17 PM ET,19000,98100,516.3,51533,
1279107,Preview,7800,07-07-26 10:00 AM,07-07-26 01:50 PM,"OBERMAYER REBMANN MAXELL HIPPEL, LP",515005,2607-380,871537900,2352 NORTH 29TH STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1279113,Preview,23900,07-07-26 10:00 AM,07-07-26 01:50 PM,MDK LEGAL,187998,2607-386,612288800,5859 NORTH 6TH STREET PHILADELPHIA PA 19120,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1279119,Preview,34100,07-07-26 10:00 AM,07-07-26 01:50 PM,"MCCARTER & ENGLISH, LLP",1007285,2607-392A & 2607-392C & 2607-392B,132233400 & 331351700 & 331150000,3973 ELSER STREET PHILADELPHIA PA 19140 & 3329 H STREET PHILADELPHIA PA 19134 & 745 EAST THAYER STREET PHILADELPHIA PA 19134,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1279539,Preview,25700,07-07-26 10:00 AM,07-07-26 01:50 PM,"MCCARTER & ENGLISH, LLP",1007285,2607-393A & 2607-393B & 2607-393C,452136700 & 452364600 & 452139000,2057 E ATLANTIC STREET PHILADELPHIA PA 19134 & 3449 JASPER STREET PHILADELPHIA PA 19134 & 2068 KINGSTON STREET PHILADELPHIA PA 19134,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1280015,Preview,12100,07-07-26 10:00 AM,07-07-26 01:50 PM,"LAROCCA, HORNIK, GREENBERG, KITTREDGE, CARLIN & MCPARTLAND LLP",333593,2607-403,453258400,4493 EDGEMONT STREET PHILADELPHIA PA 19137,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1280033,Preview,11000,07-07-26 10:00 AM,07-07-26 01:50 PM,BARLEY SNYDER LLP,28480,2607-425,332487100,4143 MAYWOOD STREET PHILADELPHIA PA 19124,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1280255,Preview,34200,07-07-26 10:00 AM,07-07-26 01:50 PM,"PRESSMAN & DOYLE, LLC",40645,2506-306,221149400,45 MONTANA STREET PHILADELPHIA PA 19119,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1280382,Preview,36700,07-07-26 10:00 AM,07-07-26 01:50 PM,HLADIK ONORATO AND FEDERMAN LLP,71992,2607-415,101386400,1934 74TH AVENUE PHILADELPHIA PA 19138,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1281114,Preview,25500,07-07-26 10:00 AM,07-07-26 01:50 PM,"ROBERTSON, ANSCHUTZ, SCHNEID, CRANE & PARTNERS, PLLC",507720,2511-405,301235300,2011 CARPENTER STREET PHILADELPHIA PA 19146,Philadelphia,MORTGAGE FORECLOSURE,281000,Sold to Plaintiff,7,07-07-26 01:54 PM ET,25500,255500,1002.0,-226720,
1281360,Preview,18800,07-07-26 10:00 AM,07-07-26 01:50 PM,"KML LAW GROUP, P.C.",175013,2603-374,353073700,320 GILHAM STREET PHILADELPHIA PA 19111,Philadelphia,MORTGAGE FORECLOSURE,,Stayed,,07-07-26 01:50 PM ET,,,,,
1281367,Preview,25100,07-07-26 10:00 AM,07-07-26 01:50 PM,"KML LAW GROUP, P.C.",153797,2604-409,632305500,8965 TURTON DRIVE PHILADELPHIA PA 19115,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1281377,Preview,9800,07-07-26 10:00 AM,07-07-26 01:50 PM,FRIEDMAN VARTOLO LLP,185483,2605-341,042266400,432 NORTH SALFORD STREET PHILADELPHIA PA 19151,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1281384,Preview,13400,07-07-26 10:00 AM,07-07-26 01:50 PM,FRIEDMAN VARTOLO LLP,661803,2605-407,111040610,2313 WEST SOMERSET STREET PHILADELPHIA PA 19132,Philadelphia,MORTGAGE FORECLOSURE,50400,Sold to Plaintiff,17,07-07-26 01:55 PM ET,13400,37000,276.1,-611403,
1281391,Preview,19900,07-07-26 10:00 AM,07-07-26 01:50 PM,FRIEDMAN VARTOLO LLP,233961,2605-446,323053700,2721 WEST GLENWOOD AVENUE PHILADELPHIA PA 19121,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1282041,Preview,20700,07-07-26 10:00 AM,07-07-26 01:50 PM,ORLANS LAW GROUP PLLC,215438,2508-352,342169900,1661 NORTH REDFIELD STREET PHILADELPHIA PA 19151,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282087,Preview,12100,07-07-26 10:00 AM,07-07-26 01:50 PM,HILL WALLACK LLP,170117,2603-419,031133900,129 SOUTH REDFIELD STREET PHILADELPHIA PA 19139,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282099,Preview,25300,07-07-26 10:00 AM,07-07-26 01:50 PM,"EISENBERG, GOLD & AGRAWAL, P.C.",274788,2604-368,776330000,5146 NORTH 10TH STREET PHILADELPHIA PA 19141,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,,,,,,
1282267,Preview,19900,07-07-26 10:00 AM,07-07-26 01:50 PM,LAW OFFICE OF GREGORY JAVARDIAN LLC,210864,2605-386,201031000,1011 WEST OXFORD STREET PHILADELPHIA PA 19122,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1282279,Preview,9500,07-07-26 10:00 AM,07-07-26 01:50 PM,FRIEDMAN VARTOLO LLP,250557,2605-441,042189700,5834 HAVERFORD AVENUE PHILADELPHIA PA 19131,Philadelphia,MORTGAGE FORECLOSURE,,Postponed,,07-07-26 01:50 PM ET,,,,,
1282449,Preview,30800,07-07-26 10:00 AM,07-07-26 01:50 PM,"POLSINELLI, PC",723335,2601-307,301086600,1415 FITZWATER STREET PHILADELPHIA PA 19146,Philadelphia,MORTGAGE FORECLOSURE,101000,Sold to Plaintiff,23,07-07-26 01:58 PM ET,30800,70200,227.9,-622335,
